Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Weighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score
"100161","CENTRAL FLORIDA REGIONAL HOSPITAL","1401 W SEMINOLE BLVD","SANFORD","FL","32771","Seminole","56.666666666667","14.166666666667","16.000000000000","4.000000000000","44.285714285714","11.071428571429","0.000000000000","0.000000000000","29.238095238095"
"100166","DOCTORS HOSPITAL OF SARASOTA","5731 BEE RIDGE RD","SARASOTA","FL","34233","Sarasota","30.000000000000","7.500000000000","27.000000000000","6.750000000000","50.000000000000","12.500000000000","10.000000000000","2.500000000000","29.250000000000"
"100167","PLANTATION GENERAL HOSPITAL","401 NW 42ND AVE","PLANTATION","FL","33317","Broward","86.666666666667","21.666666666667","24.000000000000","6.000000000000","40.000000000000","10.000000000000","0.000000000000","0.000000000000","37.666666666667"
"100168","BOCA RATON REGIONAL HOSPITAL","800 MEADOWS RD","BOCA RATON","FL","33486","Palm Beach","50.000000000000","12.500000000000","26.000000000000","6.500000000000","34.285714285714","8.571428571429","0.000000000000","0.000000000000","27.571428571429"
"100173","FLORIDA HOSPITAL TAMPA","3100 E FLETCHER AVE","TAMPA","FL","33613","Hillsborough","26.666666666667","6.666666666667","31.000000000000","7.750000000000","47.142857142857","11.785714285714","0.000000000000","0.000000000000","26.202380952381"
"100175","DESOTO MEMORIAL HOSPITAL","900 N ROBERT AVE","ARCADIA","FL","34265","DeSoto","50.000000000000","12.500000000000","34.000000000000","8.500000000000","70.000000000000","17.500000000000","0.000000000000","0.000000000000","38.500000000000"
"100176","PALM BEACH GARDENS MEDICAL CENTER","3360 BURNS RD","PALM BEACH GARDENS","FL","33410","Palm Beach","76.666666666667","19.166666666667","22.000000000000","5.500000000000","65.000000000000","16.250000000000","0.000000000000","0.000000000000","40.916666666667"
"100177","CAPE CANAVERAL HOSPITAL","701 W COCOA BEACH CAUSEWAY","COCOA BEACH","FL","32932","Brevard","56.666666666667","14.166666666667","48.000000000000","12.000000000000","48.333333333333","12.083333333333","10.000000000000","2.500000000000","40.750000000000"
"100179","MEMORIAL HOSPITAL JACKSONVILLE","3625 UNIVERSITY BLVD S","JACKSONVILLE","FL","32216","Duval","60.000000000000","15.000000000000","13.000000000000","3.250000000000","45.714285714286","11.428571428571","20.000000000000","5.000000000000","34.678571428571"
"100180","ST PETERSBURG GENERAL HOSPITAL","6500 38TH AVE N","SAINT PETERSBURG","FL","33710","Pinellas","33.333333333333","8.333333333333","20.000000000000","5.000000000000","51.428571428571","12.857142857143","10.000000000000","2.500000000000","28.690476190476"
"100181","LARKIN COMMUNITY HOSPITAL","7031 SW 62ND AVE","SOUTH MIAMI","FL","33143","Miami-Dade","40.000000000000","10.000000000000","33.000000000000","8.250000000000","70.000000000000","17.500000000000","0.000000000000","0.000000000000","35.750000000000"
"100183","CORAL GABLES HOSPITAL","3100 DOUGLAS RD","CORAL GABLES","FL","33134","Miami-Dade","73.333333333333","18.333333333333","22.000000000000","5.500000000000","68.333333333333","17.083333333333","0.000000000000","0.000000000000","40.916666666667"
"100187","PALMETTO GENERAL HOSPITAL","2001 W 68TH ST","HIALEAH","FL","33016","Miami-Dade","23.333333333333","5.833333333333","8.000000000000","2.000000000000","41.428571428571","10.357142857143","0.000000000000","0.000000000000","18.190476190476"
"100189","NORTHWEST MEDICAL CENTER","2801 N STATE RD 7","MARGATE","FL","33063","Broward","50.000000000000","12.500000000000","14.000000000000","3.500000000000","58.571428571429","14.642857142857","0.000000000000","0.000000000000","30.642857142857"
"100191","MEDICAL CENTER OF TRINITY","9330 SR 54, STE 401","TRINITY","FL","34655","Pasco","50.000000000000","12.500000000000","25.000000000000","6.250000000000","47.142857142857","11.785714285714","0.000000000000","0.000000000000","30.535714285714"
"100200","BROWARD HEALTH IMPERIAL POINT","6401 N FEDERAL HWY","FORT LAUDERDALE","FL","33308","Broward","40.000000000000","10.000000000000","24.000000000000","6.000000000000","31.666666666667","7.916666666667","0.000000000000","0.000000000000","23.916666666667"
"100204","NORTH FLORIDA REGIONAL MEDICAL CENTER","6500 NEWBERRY RD","GAINESVILLE","FL","32605","Alachua","50.000000000000","12.500000000000","18.000000000000","4.500000000000","25.714285714286","6.428571428571","0.000000000000","0.000000000000","23.428571428571"
"100206","MEMORIAL HOSPITAL OF TAMPA","2901 W SWANN AVE","TAMPA","FL","33609","Hillsborough","40.000000000000","10.000000000000","41.000000000000","10.250000000000","35.000000000000","8.750000000000","20.000000000000","5.000000000000","34.000000000000"
"100209","KENDALL REGIONAL MEDICAL CENTER","11750 BIRD RD","MIAMI","FL","33175","Miami-Dade","73.333333333333","18.333333333333","15.000000000000","3.750000000000","44.285714285714","11.071428571429","0.000000000000","0.000000000000","33.154761904762"
"100211","BAYFRONT HEALTH DADE CITY","13100 FT KING RD","DADE CITY","FL","33525","Pasco","46.666666666667","11.666666666667","15.000000000000","3.750000000000","53.333333333333","13.333333333333","0.000000000000","0.000000000000","28.750000000000"
"100212","OCALA REGIONAL MEDICAL CENTER","1431 SW 1ST AVE","OCALA","FL","34478","Marion","0.000000000000","0.000000000000","15.000000000000","3.750000000000","56.666666666667","14.166666666667","0.000000000000","0.000000000000","17.916666666667"
"100213","BLAKE MEDICAL CENTER","2020 59TH ST W","BRADENTON","FL","34209","Manatee","50.000000000000","12.500000000000","10.000000000000","2.500000000000","21.666666666667","5.416666666667","0.000000000000","0.000000000000","20.416666666667"
"100217","SEBASTIAN RIVER MEDICAL CENTER","13695 US HWY 1","SEBASTIAN","FL","32978","Indian River","36.666666666667","9.166666666667","17.000000000000","4.250000000000","68.333333333333","17.083333333333","20.000000000000","5.000000000000","35.500000000000"
"100220","GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTORS WAY","FORT MYERS","FL","33912","Lee","53.333333333333","13.333333333333","12.000000000000","3.000000000000","47.142857142857","11.785714285714","0.000000000000","0.000000000000","28.119047619048"
"100223","FORT WALTON BEACH MEDICAL CENTER","1000 MAR-WALT DR","FORT WALTON BEACH","FL","32547","Okaloosa","10.000000000000","2.500000000000","30.000000000000","7.500000000000","38.571428571429","9.642857142857","0.000000000000","0.000000000000","19.642857142857"
"100224","UNIVERSITY HOSPITAL AND MEDICAL CENTER","7201 N UNIVERSITY DR","TAMARAC","FL","33321","Broward","70.000000000000","17.500000000000","21.000000000000","5.250000000000","48.333333333333","12.083333333333","0.000000000000","0.000000000000","34.833333333333"
"100226","ORANGE PARK MEDICAL CENTER","2001 KINGSLEY AVE","ORANGE PARK","FL","32073","Clay","56.666666666667","14.166666666667","13.000000000000","3.250000000000","51.428571428571","12.857142857143","10.000000000000","2.500000000000","32.773809523810"
"100228","WESTSIDE REGIONAL MEDICAL CENTER","8201 W BROWARD BLVD","PLANTATION","FL","33324","Broward","76.666666666667","19.166666666667","9.000000000000","2.250000000000","46.666666666667","11.666666666667","0.000000000000","0.000000000000","33.083333333333"
"100230","MEMORIAL HOSPITAL PEMBROKE","7800 SHERIDAN ST","PEMBROKE PINES","FL","33024","Broward","66.666666666667","16.666666666667","61.000000000000","15.250000000000","48.333333333333","12.083333333333","0.000000000000","0.000000000000","44.000000000000"
"100231","WEST FLORIDA HOSPITAL","8383 N DAVIS HWY","PENSACOLA","FL","32514","Escambia","40.000000000000","10.000000000000","40.000000000000","10.000000000000","34.285714285714","8.571428571429","10.000000000000","2.500000000000","31.071428571429"
"100232","PUTNAM COMMUNITY MEDICAL CENTER","611 ZEAGLER DR","PALATKA","FL","32177","Putnam","40.000000000000","10.000000000000","29.000000000000","7.250000000000","85.000000000000","21.250000000000","10.000000000000","2.500000000000","41.000000000000"
"100236","FAWCETT MEMORIAL HOSPITAL","21298 OLEAN BLVD","PORT CHARLOTTE","FL","33952","Charlotte","33.333333333333","8.333333333333","16.000000000000","4.000000000000","46.666666666667","11.666666666667","0.000000000000","0.000000000000","24.000000000000"
"100238","NORTHSIDE HOSPITAL","6000 49TH ST N","SAINT PETERSBURG","FL","33709","Pinellas","66.666666666667","16.666666666667","24.000000000000","6.000000000000","38.333333333333","9.583333333333","0.000000000000","0.000000000000","32.250000000000"
"100242","GULF COAST REGIONAL MEDICAL CENTER","449 W 23RD ST","PANAMA CITY","FL","32405","Bay","40.000000000000","10.000000000000","17.000000000000","4.250000000000","44.285714285714","11.071428571429","0.000000000000","0.000000000000","25.321428571429"
"100243","BRANDON REGIONAL HOSPITAL","119 OAKFIELD DR","BRANDON","FL","33511","Hillsborough","60.000000000000","15.000000000000","21.000000000000","5.250000000000","38.571428571429","9.642857142857","10.000000000000","2.500000000000","32.392857142857"
"100244","CAPE CORAL HOSPITAL","636 DEL PRADO BLVD","CAPE CORAL","FL","33990","Lee","46.666666666667","11.666666666667","15.000000000000","3.750000000000","40.000000000000","10.000000000000","0.000000000000","0.000000000000","25.416666666667"
"100246","LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE","1700 S 23RD ST","FORT PIERCE","FL","34950","Saint Lucie","36.666666666667","9.166666666667","10.000000000000","2.500000000000","54.285714285714","13.571428571429","0.000000000000","0.000000000000","25.238095238095"
"100248","LARGO MEDICAL CENTER","201 14TH ST SW","LARGO","FL","33770","Pinellas","23.333333333333","5.833333333333","20.000000000000","5.000000000000","28.333333333333","7.083333333333","0.000000000000","0.000000000000","17.916666666667"
"100249","SEVEN RIVERS REGIONAL MEDICAL CENTER","6201 N SUNCOAST BLVD","CRYSTAL RIVER","FL","34428","Citrus","40.000000000000","10.000000000000","11.000000000000","2.750000000000","33.333333333333","8.333333333333","10.000000000000","2.500000000000","23.583333333333"
"100252","RAULERSON HOSPITAL","1796 HWY 441 NORTH","OKEECHOBEE","FL","34972","Okeechobee","80.000000000000","20.000000000000","26.000000000000","6.500000000000","80.000000000000","20.000000000000","0.000000000000","0.000000000000","46.500000000000"
"100253","JUPITER MEDICAL CENTER","1210 S OLD DIXIE HWY","JUPITER","FL","33458","Palm Beach","60.000000000000","15.000000000000","33.000000000000","8.250000000000","77.142857142857","19.285714285714","0.000000000000","0.000000000000","42.535714285714"
"100254","CAPITAL REGIONAL MEDICAL CENTER","2626 CAPITAL MEDICAL BLVD","TALLAHASSEE","FL","32308","Leon","60.000000000000","15.000000000000","22.000000000000","5.500000000000","52.857142857143","13.214285714286","0.000000000000","0.000000000000","33.714285714286"
"100255","TAMPA COMMUNITY HOSPITAL","6001 WEBB RD","TAMPA","FL","33615","Hillsborough","53.333333333333","13.333333333333","34.000000000000","8.500000000000","72.000000000000","18.000000000000","20.000000000000","5.000000000000","44.833333333333"
"100256","REGIONAL MEDICAL CENTER BAYONET POINT","14000 FIVAY RD","HUDSON","FL","34667","Pasco","26.666666666667","6.666666666667","21.000000000000","5.250000000000","55.000000000000","13.750000000000","0.000000000000","0.000000000000","25.666666666667"
"100258","DELRAY MEDICAL CENTER","5352 LINTON BLVD","DELRAY BEACH","FL","33484","Palm Beach","53.333333333333","13.333333333333","7.000000000000","1.750000000000","35.000000000000","8.750000000000","0.000000000000","0.000000000000","23.833333333333"
"100259","SOUTH BAY HOSPITAL","4016 SUN CITY CENTER BLVD","SUN CITY CENTER","FL","33573","Hillsborough","36.666666666667","9.166666666667","27.000000000000","6.750000000000","38.333333333333","9.583333333333","10.000000000000","2.500000000000","28.000000000000"
"100260","ST LUCIE MEDICAL CENTER","1800 SE TIFFANY AVE","PORT SAINT LUCIE","FL","34952","Saint Lucie","30.000000000000","7.500000000000","21.000000000000","5.250000000000","45.714285714286","11.428571428571","0.000000000000","0.000000000000","24.178571428571"
"100264","OAK HILL HOSPITAL","11375 CORTEZ BLVD","BROOKSVILLE","FL","34613","Hernando","60.000000000000","15.000000000000","18.000000000000","4.500000000000","48.571428571429","12.142857142857","0.000000000000","0.000000000000","31.642857142857"
"100265","MEASE COUNTRYSIDE HOSPITAL","3231 MCMULLEN BOOTH RD","SAFETY HARBOR","FL","34695","Pinellas","46.666666666667","11.666666666667","44.000000000000","11.000000000000","42.857142857143","10.714285714286","10.000000000000","2.500000000000","35.880952380952"
"100266","GULF BREEZE HOSPITAL","1110 GULF BREEZE PKWY","GULF BREEZE","FL","32561","Santa Rosa","90.000000000000","22.500000000000","61.000000000000","15.250000000000","67.500000000000","16.875000000000","0.000000000000","0.000000000000","54.625000000000"
"100267","ENGLEWOOD COMMUNITY HOSPITAL","700 MEDICAL BLVD","ENGLEWOOD","FL","34223","Sarasota","43.333333333333","10.833333333333","44.000000000000","11.000000000000","63.333333333333","15.833333333333","0.000000000000","0.000000000000","37.666666666667"
"100268","WEST BOCA MEDICAL CENTER","21644 STATE RD 7","BOCA RATON","FL","33428","Palm Beach","43.333333333333","10.833333333333","10.000000000000","2.500000000000","66.666666666667","16.666666666667","20.000000000000","5.000000000000","35.000000000000"
"100269","PALMS WEST HOSPITAL","13001 SOUTHERN BLVD","LOXAHATCHEE","FL","33470","Palm Beach","43.333333333333","10.833333333333","25.000000000000","6.250000000000","54.285714285714","13.571428571429","0.000000000000","0.000000000000","30.654761904762"
"100275","WELLINGTON REGIONAL MEDICAL CENTER LLC","10101 FOREST HILL BLVD","WELLINGTON","FL","33414","Palm Beach","26.666666666667","6.666666666667","30.000000000000","7.500000000000","44.285714285714","11.071428571429","0.000000000000","0.000000000000","25.238095238095"
"100276","BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","CORAL SPRINGS","FL","33065","Broward","70.000000000000","17.500000000000","25.000000000000","6.250000000000","50.000000000000","12.500000000000","10.000000000000","2.500000000000","38.750000000000"
"100281","MEMORIAL HOSPITAL WEST","703 N FLAMINGO RD","PEMBROKE PINES","FL","33028","Broward","73.333333333333","18.333333333333","46.000000000000","11.500000000000","35.714285714286","8.928571428571","0.000000000000","0.000000000000","38.761904761905"
"100284","WESTCHESTER GENERAL HOSPITAL","2500 SW 75TH AVE","MIAMI","FL","33155","Miami-Dade","56.666666666667","14.166666666667","25.000000000000","6.250000000000","64.000000000000","16.000000000000","0.000000000000","0.000000000000","36.416666666667"
"100285","MEMORIAL HOSPITAL MIRAMAR","1901 SW 172ND AVE","MIRAMAR","FL","33029","Broward","50.000000000000","12.500000000000","70.000000000000","17.500000000000","80.000000000000","20.000000000000","0.000000000000","0.000000000000","50.000000000000"
"100286","PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","6101 PINE RIDGE ROAD","NAPLES","FL","34119","Collier","46.666666666667","11.666666666667","8.000000000000","2.000000000000","66.666666666667","16.666666666667","20.000000000000","5.000000000000","35.333333333333"
"100287","GOOD SAMARITAN MEDICAL CENTER","1309 N FLAGLER DR","WEST PALM BEACH","FL","33401","Palm Beach","46.666666666667","11.666666666667","19.000000000000","4.750000000000","45.714285714286","11.428571428571","0.000000000000","0.000000000000","27.845238095238"
"100288","ST MARY'S MEDICAL CENTER","901 45TH ST","WEST PALM BEACH","FL","33407","Palm Beach","15.000000000000","3.750000000000","13.000000000000","3.250000000000","60.000000000000","15.000000000000","0.000000000000","0.000000000000","22.000000000000"
"100289","CLEVELAND CLINIC HOSPITAL","3100 WESTON RD","WESTON","FL","33331","Broward","43.333333333333","10.833333333333","46.000000000000","11.500000000000","60.000000000000","15.000000000000","40.000000000000","10.000000000000","47.333333333333"
"100290","VILLAGES REGIONAL HOSPITAL, THE","1451 EL CAMINO REAL","THE VILLAGES","FL","32159","Lake","33.333333333333","8.333333333333","6.000000000000","1.500000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","22.333333333333"
"100291","STEWARD MELBOURNE HOSPITAL","250 NORTH WICKHAM ROAD","MELBOURNE","FL","32935","Brevard","76.666666666667","19.166666666667","11.000000000000","2.750000000000","74.000000000000","18.500000000000","0.000000000000","0.000000000000","40.416666666667"
"100292","SACRED HEART HOSPITAL ON THE EMERALD COAST","7800 US HWY 98 W","MIRAMAR BEACH","FL","32550","Walton","6.666666666667","1.666666666667","63.000000000000","15.750000000000","76.666666666667","19.166666666667","10.000000000000","2.500000000000","39.083333333333"
