Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"360085","OHIO STATE UNIVERSITY HOSPITALS","410 WEST 10TH AVENUE","COLUMBUS","OH","43210","Franklin","0.985777","0.832678","0.997799","1.003718","0 out of 10","0 out of 9","0 out of 10"
"360134","GOOD SAMARITAN HOSPITAL","375 DIXMYTH AVENUE","CINCINNATI","OH","45220","Hamilton","0.985777","0.832678","0.994742","0.966721","2 out of 10","1 out of 9","2 out of 10"
"140095","SAINT ANTHONY HOSPITAL","2875 WEST 19TH STREET","CHICAGO","IL","60623","Cook","0.985777","0.832678","0.964313","1.059943","0 out of 10","0 out of 9","0 out of 10"
"330196","CONEY ISLAND HOSPITAL","2601 OCEAN PARKWAY","BROOKLYN","NY","11235","Kings","0.985777","0.832678","1.047543","1.097034","0 out of 10","0 out of 9","0 out of 10"
"130006","ST LUKE'S REGIONAL MEDICAL CENTER","190 EAST BANNOCK STREET","BOISE","ID","83712","Ada","0.985777","0.832678","0.939218","0.933633","4 out of 10","0 out of 9","4 out of 10"
"450064","TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","800 W RANDOL MILL RD","ARLINGTON","TX","76012","Tarrant","0.985777","0.832678","1.159349","1.134644","0 out of 10","0 out of 9","0 out of 10"
"450144","PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO","720 HOSPITAL DRIVE","ANDREWS","TX","79714","Andrews","0.985777","0.832678","0.869071","0.736108","10 out of 10","9 out of 9","10 out of 10"
"390197","SACRED HEART HOSPITAL","421 CHEW STREET","ALLENTOWN","PA","18102","Lehigh","0.985777","0.832678","1.043032","1.072859","0 out of 10","0 out of 9","0 out of 10"
"360036","WOOSTER COMMUNITY HOSPITAL","1761 BEALL AVENUE","WOOSTER","OH","44691","Wayne","0.985777","0.832678","0.948500","0.959088","2 out of 10","0 out of 9","2 out of 10"
"230146","HENRY FORD WYANDOTTE HOSPITAL","2333 BIDDLE AVE","WYANDOTTE","MI","48192","Wayne","0.985777","0.832678","1.008046","1.043605","0 out of 10","0 out of 9","0 out of 10"
"240100","SANFORD BEMIDJI MEDICAL CENTER","1300 ANNE ST NW","BEMIDJI","MN","56601","Beltrami","0.985777","0.832678","0.897747","0.878529","7 out of 10","2 out of 9","7 out of 10"
"390112","WINDBER HOSPITAL","600 SOMERSET AVENUE","WINDBER","PA","15963","Somerset","0.985777","0.832678","0.972951","0.916722","5 out of 10","4 out of 9","5 out of 10"
"360010","UNION HOSPITAL","659 BOULEVARD","DOVER","OH","44622","Tuscarawas","0.985777","0.832678","0.975308","1.005876","0 out of 10","0 out of 9","0 out of 10"
"390226","PENNSYLVANIA HOSPITAL","800 SPRUCE STREET","PHILADELPHIA","PA","19107","Philadelphia","0.985777","0.832678","1.056706","1.012015","0 out of 10","1 out of 9","1 out of 10"
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA","19107","Philadelphia","0.985777","0.832678","1.022463","1.011978","0 out of 10","0 out of 9","0 out of 10"
"450010","UNITED REGIONAL HEALTH CARE SYSTEM","1600 11TH STREET","WICHITA FALLS","TX","76301","Wichita","0.985777","0.832678","1.067429","1.079672","0 out of 10","0 out of 9","0 out of 10"
"330276","NATHAN LITTAUER HOSPITAL","99 EAST STATE STREET","GLOVERSVILLE","NY","12078","Fulton","0.985777","0.832678","0.860370","0.911287","5 out of 10","0 out of 9","5 out of 10"
"070002","ST FRANCIS HOSPITAL & MEDICAL CENTER","114 WOODLAND STREET","HARTFORD","CT","06105","Hartford","0.985777","0.832678","1.016102","1.022985","0 out of 10","0 out of 9","0 out of 10"
"390138","WAYNESBORO HOSPITAL","501 EAST MAIN ST","WAYNESBORO","PA","17268","Franklin","0.985777","0.832678","0.881303","0.847759","9 out of 10","6 out of 9","9 out of 10"
"010103","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVENUE SOUTHWEST","BIRMINGHAM","AL","35211","Jefferson","0.985777","0.832678","0.994756","1.003104","0 out of 10","0 out of 9","0 out of 10"
"520116","WATERTOWN REGIONAL MEDICAL CENTER","125 HOSPITAL DRIVE","WATERTOWN","WI","53098","Dodge","0.985777","0.832678","1.009907","0.909046","5 out of 10","5 out of 9","5 out of 10"
"390222","RIDDLE MEMORIAL HOSPITAL","1068 WEST BALTIMORE PIKE","MEDIA","PA","19063","Delaware","0.985777","0.832678","0.967820","0.972975","1 out of 10","0 out of 9","1 out of 10"
"180021","PINEVILLE COMMUNITY HOSPITAL","850 RIVERVIEW AVENUE","PINEVILLE","KY","40977","Bell","0.985777","0.832678","0.804938","0.841338","9 out of 10","0 out of 9","9 out of 10"
"200050","MAINE COAST MEMORIAL HOSPITAL","50 UNION STREET","ELLSWORTH","ME","04605","Hancock","0.985777","0.832678","0.893361","0.910810","5 out of 10","0 out of 9","5 out of 10"
"310022","VIRTUA WEST JERSEY HOSPITALS VOORHEES","100 BOWMAN DRIVE","VOORHEES","NJ","08043","Camden","0.985777","0.832678","1.052385","1.028808","0 out of 10","1 out of 9","1 out of 10"
"050740","MARINA DEL REY HOSPITAL","4650 LINCOLN BLVD","MARINA DEL REY","CA","90291","Los Angeles","0.985777","0.832678","1.002258","1.038355","0 out of 10","0 out of 9","0 out of 10"
"010083","SOUTH BALDWIN REGIONAL MEDICAL CENTER","1613 NORTH MCKENZIE STREET","FOLEY","AL","36535","Baldwin","0.985777","0.832678","0.956762","0.986231","0 out of 10","0 out of 9","0 out of 10"
"150001","JOHNSON MEMORIAL HOSPITAL","1125 W JEFFERSON ST","FRANKLIN","IN","46131","Johnson","0.985777","0.832678","1.052502","1.103803","0 out of 10","0 out of 9","0 out of 10"
"330235","AUBURN  COMMUNITY  HOSPITAL","17 LANSING STREET","AUBURN","NY","13021","Cayuga","0.985777","0.832678","0.892988","0.954997","2 out of 10","0 out of 9","2 out of 10"
"100224","UNIVERSITY HOSPITAL AND MEDICAL CENTER","7201 N UNIVERSITY DR","TAMARAC","FL","33321","Broward","0.985777","0.832678","1.121922","1.110666","0 out of 10","0 out of 9","0 out of 10"
"050378","PACIFICA HOSPITAL OF THE VALLEY","9449 SAN FERNANDO RD","SUN VALLEY","CA","91352","Los Angeles","0.985777","0.832678","1.072104","1.018249","0 out of 10","2 out of 9","2 out of 10"
"310113","SOUTHERN OCEAN MEDICAL CENTER","1140 RT 72 W","MANAHAWKIN","NJ","08050","Ocean","0.985777","0.832678","1.007429","0.997437","0 out of 10","0 out of 9","0 out of 10"
"390039","SOMERSET HOSPITAL","225 SOUTH CENTER AVENUE","SOMERSET","PA","15501","Somerset","0.985777","0.832678","0.971136","0.966497","2 out of 10","0 out of 9","2 out of 10"
"310048","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET","110 REHILL AVE","SOMERVILLE","NJ","08876","Somerset","0.985777","0.832678","1.087554","1.059870","0 out of 10","1 out of 9","1 out of 10"
"380021","TUALITY COMMUNITY HOSPITAL","335 SE 8TH AVENUE","HILLSBORO","OR","97123","Washington","0.985777","0.832678","0.902898","0.931212","4 out of 10","0 out of 9","4 out of 10"
"100087","SARASOTA MEMORIAL HOSPITAL","1700 S TAMIAMI TRL","SARASOTA","FL","34239","Sarasota","0.985777","0.832678","1.057770","1.037485","0 out of 10","0 out of 9","0 out of 10"
"110024","CANDLER HOSPITAL","5353 REYNOLDS STREET","SAVANNAH","GA","31412","Chatham","0.985777","0.832678","1.012752","1.020277","0 out of 10","0 out of 9","0 out of 10"
"100161","CENTRAL FLORIDA REGIONAL HOSPITAL","1401 W SEMINOLE BLVD","SANFORD","FL","32771","Seminole","0.985777","0.832678","1.019949","1.003858","0 out of 10","0 out of 9","0 out of 10"
"050506","SIERRA VISTA REGIONAL MEDICAL CENTER","1010 MURRAY ST","SAN LUIS OBISPO","CA","93405","San Luis Obispo","0.985777","0.832678","0.988559","0.977262","1 out of 10","0 out of 9","1 out of 10"
"050588","SAN DIMAS COMMUNITY HOSPITAL","1350 W COVINA BLVD","SAN DIMAS","CA","91773","Los Angeles","0.985777","0.832678","1.158727","1.106747","0 out of 10","1 out of 9","1 out of 10"
"050055","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","3555 CESAR CHAVEZ STREET","SAN FRANCISCO","CA","94110","San Francisco","0.985777","0.832678","0.907978","0.908611","5 out of 10","0 out of 9","5 out of 10"
"050076","KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","2425 GEARY BLVD","SAN FRANCISCO","CA","94115","San Francisco","0.985777","0.832678","0.747776","0.849465","9 out of 10","0 out of 9","9 out of 10"
"460047","ST MARK'S HOSPITAL","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","Salt Lake","0.985777","0.832678","1.049186","1.039301","0 out of 10","0 out of 9","0 out of 10"
"240053","PARK NICOLLET METHODIST HOSPITAL","6500 EXCELSIOR BLVD","SAINT LOUIS PARK","MN","55426","Hennepin","0.985777","0.832678","0.917963","0.904107","5 out of 10","1 out of 9","5 out of 10"
"050590","METHODIST HOSPITAL OF SACRAMENTO","7500 HOSPITAL DRIVE","SACRAMENTO","CA","95823","Sacramento","0.985777","0.832678","0.881978","0.869500","7 out of 10","2 out of 9","7 out of 10"
"450718","ROUND ROCK MEDICAL CENTER","2400 ROUND ROCK AVE","ROUND ROCK","TX","78681","Williamson","0.985777","0.832678","1.060816","1.049749","0 out of 10","0 out of 9","0 out of 10"
"420002","PIEDMONT MEDICAL CENTER","222 S HERLONG AVE","ROCK HILL","SC","29730","York","0.985777","0.832678","1.030947","1.056327","0 out of 10","0 out of 9","0 out of 10"
"250117","HIGHLAND COMMUNITY  HOSPITAL","130 HIGHLAND PKWY","PICAYUNE","MS","39466","Pearl River","0.985777","0.832678","1.036873","0.944877","3 out of 10","4 out of 9","4 out of 10"
"490059","BON SECOURS ST MARYS HOSPITAL","5801 BREMO RD","RICHMOND","VA","23226","Richmond City","0.985777","0.832678","0.986712","1.002296","0 out of 10","0 out of 9","0 out of 10"
"390035","ST LUKE'S QUAKERTOWN HOSPITAL","1021 PARK AVENUE","QUAKERTOWN","PA","18951","Bucks","0.985777","0.832678","0.910265","0.968257","2 out of 10","0 out of 9","2 out of 10"
"200009","MAINE MEDICAL CENTER","22 BRAMHALL ST","PORTLAND","ME","04102","Cumberland","0.985777","0.832678","1.000807","1.000125","0 out of 10","0 out of 9","0 out of 10"
"100320","POINCIANA MEDICAL CENTER","325 CYPRESS PKWY","KISSIMMEE","FL","34758","Osceola","0.985777","0.832678","0.918816","0.915290","5 out of 10","0 out of 9","5 out of 10"
"030030","ABRAZO CENTRAL CAMPUS","2000 WEST BETHANY HOME ROAD","PHOENIX","AZ","85015","Maricopa","0.985777","0.832678","0.968699","1.010315","0 out of 10","0 out of 9","0 out of 10"
"050204","PALMDALE REGIONAL MEDICAL CENTER","38600 MEDICAL CENTER DRIVE","PALMDALE","CA","93552","Los Angeles","0.985777","0.832678","1.006349","0.979689","1 out of 10","1 out of 9","1 out of 10"
"450099","PAMPA REGIONAL MEDICAL CENTER","1 MEDICAL PLAZA","PAMPA","TX","79065","Gray","0.985777","0.832678","0.872470","0.932240","4 out of 10","0 out of 9","4 out of 10"
"360259","BAY PARK COMMUNITY HOSPITAL","2801 BAY PARK DRIVE","OREGON","OH","43616","Lucas","0.985777","0.832678","1.035953","0.991988","0 out of 10","2 out of 9","2 out of 10"
"100212","OCALA REGIONAL MEDICAL CENTER","1431 SW 1ST AVE","OCALA","FL","34478","Marion","0.985777","0.832678","1.023906","1.035146","0 out of 10","0 out of 9","0 out of 10"
"100030","HEALTH CENTRAL","10000 W COLONIAL DR","OCOEE","FL","34761","Orange","0.985777","0.832678","1.036455","1.020796","0 out of 10","0 out of 9","0 out of 10"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","Onslow","0.985777","0.832678","0.917437","0.935465","3 out of 10","0 out of 9","3 out of 10"
"070035","HOSPITAL OF CENTRAL CONNECTICUT, THE","100 GRAND STREET","NEW BRITAIN","CT","06050","Hartford","0.985777","0.832678","0.978205","1.003803","0 out of 10","0 out of 9","0 out of 10"
"440039","VANDERBILT UNIVERSITY MEDICAL CENTER","1211 MEDICAL CENTER DRIVE","NASHVILLE","TN","37232","Davidson","0.985777","0.832678","0.991848","0.984481","1 out of 10","0 out of 9","1 out of 10"
"100125","HOMESTEAD HOSPITAL","975 BAPTIST WAY","HOMESTEAD","FL","33033","Miami-Dade","0.985777","0.832678","1.060509","1.020975","0 out of 10","1 out of 9","1 out of 10"
"450424","HOUSTON METHODIST SAN JACINTO HOSPITAL","4401 GARTH ROAD","BAYTOWN","TX","77521","Harris","0.985777","0.832678","1.069439","1.055477","0 out of 10","0 out of 9","0 out of 10"
"010149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AL","36117","Montgomery","0.985777","0.832678","0.946705","0.983199","1 out of 10","0 out of 9","1 out of 10"
"270023","COMMUNITY MEDICAL CENTER","2827 FORT MISSOULA RD","MISSOULA","MT","59804","Missoula","0.985777","0.832678","0.889147","0.924735","4 out of 10","0 out of 9","4 out of 10"
"010090","PROVIDENCE HOSPITAL","6801 AIRPORT BOULEVARD","MOBILE","AL","36608","Mobile","0.985777","0.832678","0.977093","0.992094","0 out of 10","0 out of 9","0 out of 10"
"140202","ADVOCATE CONDELL MEDICAL CENTER","801 S MILWAUKEE AVE","LIBERTYVILLE","IL","60048","Lake","0.985777","0.832678","1.037511","1.031959","0 out of 10","0 out of 9","0 out of 10"
"100022","JACKSON MEMORIAL HOSPITAL","1611 NW 12TH AVE","MIAMI","FL","33136","Miami-Dade","0.985777","0.832678","1.008424","1.023114","0 out of 10","0 out of 9","0 out of 10"
"100009","UNIVERSITY OF MIAMI HOSPITAL","1400 NW 12TH AVE","MIAMI","FL","33136","Miami-Dade","0.985777","0.832678","1.044709","1.051226","0 out of 10","0 out of 9","0 out of 10"
"110124","WAYNE MEMORIAL HOSPITAL","865 SOUTH FIRST STREET","JESUP","GA","31545","Wayne","0.985777","0.832678","0.969760","0.995428","0 out of 10","0 out of 9","0 out of 10"
"440011","BLOUNT MEMORIAL HOSPITAL","907 E LAMAR ALEXANDER PARKWAY","MARYVILLE","TN","37804","Blount","0.985777","0.832678","0.964700","0.964596","2 out of 10","0 out of 9","2 out of 10"
"190079","ST CHARLES PARISH HOSPITAL","1057 PAUL MAILLARD ROAD","LULING","LA","70070","Saint Charles","0.985777","0.832678","1.012364","0.943454","3 out of 10","3 out of 9","3 out of 10"
"060119","MEDICAL CENTER OF THE ROCKIES","2500 ROCKY MOUNTAIN AVENUE","LOVELAND","CO","80538","Larimer","0.985777","0.832678","1.034115","1.011109","0 out of 10","1 out of 9","1 out of 10"
"450876","LUBBOCK HEART HOSPITAL LP","4810 NORTH LOOP 289","LUBBOCK","TX","79416","Lubbock","0.985777","0.832678","0.958496","0.955861","2 out of 10","0 out of 9","2 out of 10"
"050103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","LOS ANGELES","CA","90033","Los Angeles","0.985777","0.832678","1.045929","1.027098","0 out of 10","0 out of 9","0 out of 10"
"050485","LONG BEACH MEMORIAL MEDICAL CENTER","2801 ATLANTIC AVE","LONG BEACH","CA","90806","Los Angeles","0.985777","0.832678","1.020705","1.018897","0 out of 10","0 out of 9","0 out of 10"
"440187","LIVINGSTON REGIONAL HOSPITAL","315 OAK ST BOX 550","LIVINGSTON","TN","38570","Overton","0.985777","0.832678","1.062808","1.017049","0 out of 10","1 out of 9","1 out of 10"
"170133","SAINT LUKE'S CUSHING HOSPITAL","711 MARSHALL STREET","LEAVENWORTH","KS","66048","Leavenworth","0.985777","0.832678","0.913202","0.908451","5 out of 10","0 out of 9","5 out of 10"
"290021","VALLEY HOSPITAL MEDICAL CENTER","620 SHADOW LANE","LAS VEGAS","NV","89106","Clark","0.985777","0.832678","1.156513","1.100441","0 out of 10","1 out of 9","1 out of 10"
"150173","INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL","5165 MCCARTY LN","LAFAYETTE","IN","47905","Tippecanoe","0.985777","0.832678","1.029987","1.023725","0 out of 10","0 out of 9","0 out of 10"
"150006","LA PORTE HOSPITAL","1007 LINCOLNWAY","LA PORTE","IN","46350","LaPorte","0.985777","0.832678","0.989169","0.943711","3 out of 10","2 out of 9","3 out of 10"
"450165","SOUTH TEXAS REGIONAL MEDICAL CENTER","1905 HWY 97 EAST","JOURDANTON","TX","78026","Atascosa","0.985777","0.832678","1.039756","1.058013","0 out of 10","0 out of 9","0 out of 10"
"440083","TENNOVA HEALTHCARE - JAMESTOWN","436 CENTRAL AVENUE WEST","JAMESTOWN","TN","38556","Fentress","0.985777","0.832678","0.947011","0.970224","1 out of 10","0 out of 9","1 out of 10"
"390065","GETTYSBURG HOSPITAL","147 GETTYS STREET","GETTYSBURG","PA","17325","Adams","0.985777","0.832678","0.970839","0.961432","2 out of 10","0 out of 9","2 out of 10"
"370153","ELKVIEW GENERAL HOSPITAL","429 WEST ELM STREET","HOBART","OK","73651","Kiowa","0.985777","0.832678","0.790982","0.876825","7 out of 10","0 out of 9","7 out of 10"
"250094","MERIT HEALTH WESLEY","5001 W HARDY ST","HATTIESBURG","MS","39402","Lamar","0.985777","0.832678","0.987755","1.015780","0 out of 10","0 out of 9","0 out of 10"
"520049","BELLIN MEMORIAL HOSPITAL","744 S WEBSTER AVE","GREEN BAY","WI","54305","Brown","0.985777","0.832678","0.961333","0.961613","2 out of 10","0 out of 9","2 out of 10"
"050239","GLENDALE ADVENTIST MEDICAL CENTER","1509 E WILSON TERRACE","GLENDALE","CA","91206","Los Angeles","0.985777","0.832678","1.043526","1.032376","0 out of 10","0 out of 9","0 out of 10"
"010046","RIVERVIEW REGIONAL MEDICAL CENTER","600 SOUTH THIRD STREET","GADSDEN","AL","35901","Etowah","0.985777","0.832678","1.036575","0.918750","4 out of 10","5 out of 9","5 out of 10"
"050195","WASHINGTON HOSPITAL","2000 MOWRY AVE","FREMONT","CA","94538","Alameda","0.985777","0.832678","0.944962","0.951571","3 out of 10","0 out of 9","3 out of 10"
"100012","LEE MEMORIAL HOSPITAL","2776 CLEVELAND AVE","FORT MYERS","FL","33901","Lee","0.985777","0.832678","1.015111","1.034582","0 out of 10","0 out of 9","0 out of 10"
"040019","FORREST CITY MEDICAL CENTER","1601 NEWCASTLE ROAD","FORREST CITY","AR","72335","Saint Francis","0.985777","0.832678","0.918808","0.892936","6 out of 10","3 out of 9","6 out of 10"
"130049","KOOTENAI HEALTH","2003 KOOTENAI HEALTH WAY","COEUR D'ALENE","ID","83814","Kootenai","0.985777","0.832678","1.005816","1.038342","0 out of 10","0 out of 9","0 out of 10"
"500014","PROVIDENCE REGIONAL MEDICAL CENTER EVERETT","1321 COLBY AVENUE","EVERETT","WA","98201","Snohomish","0.985777","0.832678","0.913138","0.942143","3 out of 10","0 out of 9","3 out of 10"
"140288","ADVOCATE GOOD SAMARITAN HOSPITAL","3815 HIGHLAND AVENUE","DOWNERS GROVE","IL","60515","DuPage","0.985777","0.832678","1.072790","1.043092","0 out of 10","1 out of 9","1 out of 10"
"440046","TRISTAR HORIZON MEDICAL CENTER","111 HIGHWAY 70 EAST","DICKSON","TN","37055","Dickson","0.985777","0.832678","1.018815","1.034690","0 out of 10","0 out of 9","0 out of 10"
"010112","BRYAN W. WHITFIELD MEMORIAL HOSPITAL","105 HIGHWAY 80 EAST","DEMOPOLIS","AL","36732","Marengo","0.985777","0.832678","0.984478","1.057320","0 out of 10","0 out of 9","0 out of 10"
"450324","TEXOMA MEDICAL CENTER","5016 S US HIGHWAY 75","DENISON","TX","75020","Grayson","0.985777","0.832678","1.045620","1.042387","0 out of 10","0 out of 9","0 out of 10"
"050537","SUTTER DAVIS HOSPITAL","2000 SUTTER PLACE","DAVIS","CA","95616","Yolo","0.985777","0.832678","0.911410","0.877700","7 out of 10","4 out of 9","7 out of 10"
"450647","MEDICAL CITY DALLAS","7777 FOREST LANE","DALLAS","TX","75230","Dallas","0.985777","0.832678","1.073079","1.046238","0 out of 10","1 out of 9","1 out of 10"
"040002","JOHNSON REGIONAL MEDICAL CENTER","1100 EAST POPLAR STREET","CLARKSVILLE","AR","72830","Johnson","0.985777","0.832678","0.891841","0.996350","0 out of 10","0 out of 9","0 out of 10"
"140124","JOHN H STROGER JR HOSPITAL","1901 W HARRISON ST","CHICAGO","IL","60612","Cook","0.985777","0.832678","0.911592","0.826361","10 out of 10","9 out of 9","10 out of 10"
"510022","CHARLESTON AREA MEDICAL CENTER","501 MORRIS STREET","CHARLESTON","WV","25301","Kanawha","0.985777","0.832678","0.985397","0.983194","1 out of 10","0 out of 9","1 out of 10"
"110023","GORDON HOSPITAL","1035 RED BUD ROAD","CALHOUN","GA","30701","Gordon","0.985777","0.832678","0.944412","0.890798","6 out of 10","4 out of 9","6 out of 10"
"220111","GOOD SAMARITAN MEDICAL CENTER","235 NORTH PEARL STREET","BROCKTON","MA","02301","Plymouth","0.985777","0.832678","1.028890","1.027061","0 out of 10","0 out of 9","0 out of 10"
"360107","BELLEVUE HOSPITAL","1400 WEST MAIN STREET","BELLEVUE","OH","44811","Sandusky","0.985777","0.832678","1.010729","1.043456","0 out of 10","0 out of 9","0 out of 10"
"150158","IU HEALTH WEST HOSPITAL","1111 N RONALD REAGAN PKWY","AVON","IN","46123","Hendricks","0.985777","0.832678","1.047684","0.986146","0 out of 10","2 out of 9","2 out of 10"
"110039","TRINITY HOSPITAL OF AUGUSTA","2260 WRIGHTSBORO RD","AUGUSTA","GA","30904","Richmond","0.985777","0.832678","0.969678","1.010696","0 out of 10","0 out of 9","0 out of 10"
"140252","NORTHWEST COMMUNITY HOSPITAL 1","800 W CENTRAL ROAD","ARLINGTON HEIGHTS","IL","60005","Cook","0.985777","0.832678","1.081664","1.081215","0 out of 10","0 out of 9","0 out of 10"
"490130","RIVERSIDE WALTER REED HOSPITAL","7519 HOSPITAL ROAD","GLOUCESTER","VA","23061","Gloucester","0.985777","0.832678","0.886717","0.836556","9 out of 10","9 out of 9","9 out of 10"
